^SPX (Standard & Poors 500 Index),3009.05,-74.71
Jun 27 2020 @ 05:39 ET,Bid,2977.94,Ask,3245.56,Size,1x1,Vol,
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int,Strike,Puts,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int
12/17/2021,SPX211217C01225000,1846,0,1722.4,1770.4,0,0.4094,0.976,0,6,1225.000,SPX211217P01225000,20,0,10.5,30.5,0,0.4406,-0.0276,0,305
12/17/2021,SPX211217C01250000,0,0,1698.8,1746.8,0,0.4079,0.9742,0,0,1250.000,SPX211217P01250000,20,0,11.7,31.7,0,0.4367,-0.0292,0,2024
12/17/2021,SPX211217C01275000,0,0,1675.2,1723.2,0,0.4062,0.9722,0,7,1275.000,SPX211217P01275000,19.56,0,13,33,0,0.433,-0.031,0,103
12/17/2021,SPX211217C01300000,1600,0,1651.8,1699.8,0,0.4043,0.9702,0,21,1300.000,SPX211217P01300000,27.01,0,14.4,34.4,0,0.4295,-0.0329,0,3623
12/17/2021,SPX211217C01325000,0,0,1628.4,1676.4,0,0.4025,0.9681,0,7,1325.000,SPX211217P01325000,17.23,0,15.8,35.8,0,0.4259,-0.0348,0.0001,191
12/17/2021,SPX211217C01350000,0,0,1605,1653,0,0.4007,0.9659,0,6,1350.000,SPX211217P01350000,26.32,0,17.3,37.3,0,0.4224,-0.0369,0.0001,139
12/17/2021,SPX211217C01375000,1710,0,1581.8,1629.8,0,0.3988,0.9636,0.0001,6,1375.000,SPX211217P01375000,24.36,0,18.9,38.9,0,0.4191,-0.039,0.0001,195
12/17/2021,SPX211217C01400000,0,0,1558.6,1606.6,0,0.397,0.9612,0.0001,2,1400.000,SPX211217P01400000,29.97,0,20.6,40.6,0,0.416,-0.0413,0.0001,4289
12/17/2021,SPX211217C01425000,0,0,1535.5,1583.5,0,0.3952,0.9587,0.0001,15,1425.000,SPX211217P01425000,35.55,0,22.4,42.4,0,0.4126,-0.0436,0.0001,1332
12/17/2021,SPX211217C01450000,0,0,1512.4,1560.4,0,0.3933,0.9561,0.0001,0,1450.000,SPX211217P01450000,27.25,0,24.2,44.2,0,0.4097,-0.046,0.0001,412
12/17/2021,SPX211217C01475000,0,0,1489.5,1537.5,0,0.3916,0.9533,0.0001,6,1475.000,SPX211217P01475000,25.06,0,26.1,46.1,0,0.4067,-0.0486,0.0001,300
12/17/2021,SPX211217C01500000,1537,0,1466.7,1514.7,0,0.3896,0.9505,0.0001,92,1500.000,SPX211217P01500000,36.12,0.27,28.2,48.1,4,0.4037,-0.0512,0.0001,12822
12/17/2021,SPX211217C01525000,0,0,1443.9,1491.9,0,0.3877,0.9476,0.0001,9,1525.000,SPX211217P01525000,42.12,0,30.2,50.2,0,0.4008,-0.054,0.0001,250
12/17/2021,SPX211217C01550000,0,0,1421.2,1469.2,0,0.3856,0.9446,0.0001,9,1550.000,SPX211217P01550000,36.93,0,32.4,52.4,0,0.3979,-0.0568,0.0001,805
12/17/2021,SPX211217C01575000,0,0,1398.7,1446.7,0,0.3836,0.9415,0.0001,13,1575.000,SPX211217P01575000,46.5,0,34.7,54.7,0,0.3952,-0.0598,0.0001,2130
12/17/2021,SPX211217C01600000,1565,0,1376.2,1424.2,0,0.3817,0.9382,0.0001,60,1600.000,SPX211217P01600000,41.7,0,37.1,57.1,0,0.3922,-0.0628,0.0001,3929
12/17/2021,SPX211217C01625000,1375,0,1353.9,1401.9,0,0.3797,0.9348,0.0001,31,1625.000,SPX211217P01625000,46.27,0,39.6,59.6,0,0.3896,-0.066,0.0001,633
12/17/2021,SPX211217C01650000,0,0,1331.6,1379.6,0,0.3779,0.9313,0.0001,3,1650.000,SPX211217P01650000,54.22,6.72,42.2,62.2,2,0.3869,-0.0694,0.0001,929
12/17/2021,SPX211217C01675000,0,0,1309.5,1357.5,0,0.3758,0.9277,0.0001,5,1675.000,SPX211217P01675000,36.69,0,44.9,64.9,0,0.3843,-0.0728,0.0001,326
12/17/2021,SPX211217C01700000,0,0,1287.4,1335.4,0,0.3739,0.924,0.0001,6,1700.000,SPX211217P01700000,56.7,4,47.7,67.7,4,0.3818,-0.0764,0.0001,6611
12/17/2021,SPX211217C01725000,1297.82,0,1265.5,1313.5,0,0.3721,0.9201,0.0001,23,1725.000,SPX211217P01725000,49.28,0,50.6,70.6,0,0.3794,-0.0801,0.0001,1174
12/17/2021,SPX211217C01750000,1379.89,0,1243.7,1291.7,0,0.3701,0.9161,0.0001,20,1750.000,SPX211217P01750000,52.8,0,53.7,73.7,0,0.3768,-0.0839,0.0001,4703
12/17/2021,SPX211217C01775000,1362.36,0,1222,1270,0,0.3681,0.9121,0.0001,19,1775.000,SPX211217P01775000,58.5,0,56.8,76.8,0,0.3743,-0.0878,0.0001,401
12/17/2021,SPX211217C01800000,1251.2,0,1200.4,1248.4,0,0.3662,0.9078,0.0001,30,1800.000,SPX211217P01800000,70.01,5.51,60,80,4,0.3719,-0.0919,0.0001,10438
12/17/2021,SPX211217C01825000,0,0,1178.9,1226.9,0,0.3641,0.9035,0.0001,16,1825.000,SPX211217P01825000,62.8,0,63.4,83.4,0,0.3696,-0.0961,0.0001,574
12/17/2021,SPX211217C01850000,0,0,1157.6,1205.6,0,0.3622,0.8991,0.0001,28,1850.000,SPX211217P01850000,78,7.1,66.9,86.9,15,0.367,-0.1004,0.0001,2415
12/17/2021,SPX211217C01875000,948,0,1136.3,1184.3,0,0.3601,0.8945,0.0001,5,1875.000,SPX211217P01875000,81.95,0,70.5,90.5,0,0.3647,-0.1048,0.0001,1403
12/17/2021,SPX211217C01900000,954,0,1115.2,1163.2,0,0.3581,0.8898,0.0001,22,1900.000,SPX211217P01900000,69.32,0,74.2,94.2,0,0.3624,-0.1094,0.0001,7270
12/17/2021,SPX211217C01925000,0,0,1094.2,1142.2,0,0.356,0.885,0.0001,22,1925.000,SPX211217P01925000,79.83,0,78.1,98.1,0,0.36,-0.1141,0.0001,637
12/17/2021,SPX211217C01950000,956.5,0,1073.3,1121.3,0,0.3539,0.8801,0.0002,5,1950.000,SPX211217P01950000,80.46,0,82,102,0,0.3577,-0.119,0.0002,4868
12/17/2021,SPX211217C01975000,0,0,1052.5,1100.5,0,0.3517,0.8751,0.0002,0,1975.000,SPX211217P01975000,90.78,0,86.1,106.1,0,0.3554,-0.1239,0.0002,1117
12/17/2021,SPX211217C02000000,1154.06,0,1031.9,1079.9,0,0.3495,0.8699,0.0002,2571,2000.000,SPX211217P02000000,101.2,8.5,90.3,110.3,37,0.3501,-0.1278,0.0002,25456
12/17/2021,SPX211217C02025000,0,0,1011.4,1059.4,0,0.3475,0.8646,0.0002,28,2025.000,SPX211217P02025000,96.74,0,94.7,114.7,0,0.3507,-0.1342,0.0002,925
12/17/2021,SPX211217C02050000,0,0,991,1039,0,0.3453,0.8592,0.0002,21,2050.000,SPX211217P02050000,111.67,10.77,99.1,119.1,2,0.3484,-0.1396,0.0002,4097
12/17/2021,SPX211217C02075000,0,0,970.7,1018.7,0,0.3431,0.8536,0.0002,1,2075.000,SPX211217P02075000,87.17,0,100.1,132.1,0,0.349,-0.1463,0.0002,479
12/17/2021,SPX211217C02100000,827.7,0,950.5,998.5,0,0.3409,0.848,0.0002,31,2100.000,SPX211217P02100000,118.1,8.5,102.4,134.4,3,0.3437,-0.1507,0.0002,12684
12/17/2021,SPX211217C02125000,0,0,930.5,978.5,0,0.3388,0.8421,0.0002,0,2125.000,SPX211217P02125000,107.45,0,107.2,139.2,0,0.3413,-0.1564,0.0002,817
12/17/2021,SPX211217C02150000,902.5,0,910.6,958.6,0,0.3366,0.8362,0.0002,285,2150.000,SPX211217P02150000,116.3,0,112.1,144.1,0,0.3389,-0.1623,0.0002,3240
12/17/2021,SPX211217C02175000,779.5,0,890.8,938.8,0,0.3344,0.8301,0.0002,16,2175.000,SPX211217P02175000,130.4,0,117.2,149.2,0,0.3366,-0.1683,0.0002,428
12/17/2021,SPX211217C02200000,960.28,0,871.2,919.2,0,0.3321,0.8239,0.0002,1186,2200.000,SPX211217P02200000,135.85,8.6,122.4,154.4,50,0.3343,-0.1745,0.0002,27186
12/17/2021,SPX211217C02225000,0,0,851.7,899.7,0,0.3299,0.8175,0.0002,115,2225.000,SPX211217P02225000,128.4,0,127.8,159.8,0,0.332,-0.1808,0.0002,2829
12/17/2021,SPX211217C02250000,590.17,0,832.3,880.3,0,0.3277,0.811,0.0002,255,2250.000,SPX211217P02250000,141.4,0,133.2,165.2,0,0.3295,-0.1873,0.0002,6915
12/17/2021,SPX211217C02275000,691.6,0,813,861,0,0.3255,0.8043,0.0002,53,2275.000,SPX211217P02275000,144.7,0,138.8,170.8,0,0.3272,-0.1939,0.0002,743
12/17/2021,SPX211217C02300000,924.75,0,793.9,841.9,0,0.3232,0.7975,0.0002,1647,2300.000,SPX211217P02300000,151,0,144.5,176.5,0,0.3248,-0.2006,0.0002,9649
12/17/2021,SPX211217C02325000,670.63,0,774.9,822.9,0,0.3209,0.7906,0.0002,208,2325.000,SPX211217P02325000,156.4,0,150.4,182.4,0,0.3224,-0.2075,0.0002,2033
12/17/2021,SPX211217C02350000,872.26,0,756.1,804.1,0,0.3187,0.7835,0.0003,2235,2350.000,SPX211217P02350000,161.7,0,156.4,188.4,0,0.32,-0.2145,0.0003,2904
12/17/2021,SPX211217C02375000,593.82,0,737.4,785.4,0,0.3164,0.7763,0.0003,18,2375.000,SPX211217P02375000,166.8,0,162.6,194.6,0,0.3176,-0.2217,0.0003,1425
12/17/2021,SPX211217C02400000,859,0,718.8,766.8,0,0.314,0.7689,0.0003,2002,2400.000,SPX211217P02400000,185.1,13.7,168.9,200.9,61,0.3152,-0.229,0.0003,29016
12/17/2021,SPX211217C02425000,675.82,0,700.4,748.4,0,0.3116,0.7614,0.0003,379,2425.000,SPX211217P02425000,135,0,175.3,207.3,0,0.3127,-0.2365,0.0003,609
12/17/2021,SPX211217C02450000,724.68,0,682.1,730.1,0,0.3092,0.7538,0.0003,1819,2450.000,SPX211217P02450000,185,0,181.8,213.8,0,0.3102,-0.2441,0.0003,4480
12/17/2021,SPX211217C02475000,0,0,663.9,711.9,0,0.3067,0.746,0.0003,35,2475.000,SPX211217P02475000,190,0,188.5,220.5,0,0.3078,-0.2518,0.0003,1743
12/17/2021,SPX211217C02500000,762.01,0,645.9,693.9,0,0.3043,0.738,0.0003,6757,2500.000,SPX211217P02500000,215.3,19.2,195.4,227.4,7,0.3053,-0.2598,0.0003,36140
12/17/2021,SPX211217C02525000,575.4,0,628.1,676.1,0,0.302,0.7298,0.0003,36,2525.000,SPX211217P02525000,226.39,23.79,200.2,248.2,2,0.3079,-0.2692,0.0003,551
12/17/2021,SPX211217C02550000,651.75,0,610.4,658.4,0,0.2995,0.7216,0.0003,9387,2550.000,SPX211217P02550000,187.14,0,201.5,249.5,0,0.3003,-0.2761,0.0003,10294
12/17/2021,SPX211217C02575000,654.05,0,592.8,640.8,0,0.2972,0.7131,0.0003,1820,2575.000,SPX211217P02575000,203.02,0,208.8,256.8,0,0.2978,-0.2846,0.0003,3146
12/17/2021,SPX211217C02600000,676.04,0,575.4,623.4,0,0.2948,0.7044,0.0003,4931,2600.000,SPX211217P02600000,240,17.95,216.2,264.2,700,0.2953,-0.2931,0.0003,21624
12/17/2021,SPX211217C02625000,530.9,0,558.2,606.2,0,0.2912,0.6959,0.0003,391,2625.000,SPX211217P02625000,227.4,0,223.8,271.8,0,0.2927,-0.3019,0.0003,1058
12/17/2021,SPX211217C02650000,653.7,0,541,589,0,0.2888,0.6869,0.0003,1921,2650.000,SPX211217P02650000,241.19,4.84,231.6,279.6,60,0.2902,-0.3108,0.0003,6690
12/17/2021,SPX211217C02675000,564.9,0,524.1,572.1,0,0.2863,0.6778,0.0003,799,2675.000,SPX211217P02675000,249.7,0,239.5,287.5,0,0.2876,-0.3199,0.0003,3010
12/17/2021,SPX211217C02700000,617.88,0,507.4,555.4,0,0.2838,0.6685,0.0004,4591,2700.000,SPX211217P02700000,275.25,23.95,247.6,295.6,400,0.285,-0.3292,0.0004,12403
12/17/2021,SPX211217C02725000,606.7,0,490.8,538.8,0,0.2813,0.659,0.0004,2254,2725.000,SPX211217P02725000,254.4,0,255.9,303.9,0,0.2825,-0.3386,0.0004,2950
12/17/2021,SPX211217C02750000,588.4,0,474.4,522.4,0,0.2788,0.6493,0.0004,3146,2750.000,SPX211217P02750000,291.6,24.65,264.3,312.3,100,0.2798,-0.3482,0.0004,4814
12/17/2021,SPX211217C02775000,371.06,0,458.2,506.2,0,0.2762,0.6395,0.0004,675,2775.000,SPX211217P02775000,299.54,24.54,272.9,320.9,115,0.2772,-0.358,0.0004,1344
12/17/2021,SPX211217C02800000,472.83,-28.02,442.1,490.1,150,0.2737,0.6295,0.0004,21818,2800.000,SPX211217P02800000,309.1,25.85,281.7,329.7,176,0.2746,-0.368,0.0004,26854
12/17/2021,SPX211217C02825000,539.37,0,426.2,474.2,0,0.2711,0.6193,0.0004,3331,2825.000,SPX211217P02825000,322.89,31.09,290.7,338.7,2,0.2719,-0.3782,0.0004,3418
12/17/2021,SPX211217C02850000,456.07,0,410.5,458.5,0,0.2685,0.6089,0.0004,5449,2850.000,SPX211217P02850000,315.36,0,299.9,347.9,0,0.2693,-0.3885,0.0004,8470
12/17/2021,SPX211217C02875000,400.12,0,395.1,443.1,0,0.266,0.5984,0.0004,1869,2875.000,SPX211217P02875000,297.8,0,309.2,357.2,0,0.2666,-0.399,0.0004,1414
12/17/2021,SPX211217C02900000,415,-21.55,379.7,427.7,125,0.2633,0.5877,0.0004,16359,2900.000,SPX211217P02900000,335,16.65,318.8,366.8,128,0.2639,-0.4097,0.0004,21196
12/17/2021,SPX211217C02925000,454.3,0,364.7,412.7,0,0.2607,0.5768,0.0004,1394,2925.000,SPX211217P02925000,355,0,328.5,376.5,0,0.2612,-0.4206,0.0004,1825
12/17/2021,SPX211217C02950000,411.47,0,349.8,397.8,0,0.258,0.5657,0.0004,6583,2950.000,SPX211217P02950000,360,23.15,338.5,386.5,963,0.2585,-0.4317,0.0004,5644
12/17/2021,SPX211217C02975000,374,0,335.1,383.1,0,0.2554,0.5544,0.0004,1219,2975.000,SPX211217P02975000,372,0,348.6,396.6,0,0.2558,-0.443,0.0004,2653
12/17/2021,SPX211217C03000000,340,-34.9,320.6,368.6,339,0.2527,0.5429,0.0004,10579,3000.000,SPX211217P03000000,382.41,26.26,359,407,338,0.2531,-0.4545,0.0004,12807
12/17/2021,SPX211217C03025000,328,0,306.3,354.3,0,0.25,0.5313,0.0004,442,3025.000,SPX211217P03025000,378.85,0,369.6,417.6,0,0.2503,-0.4661,0.0004,562
12/17/2021,SPX211217C03050000,323.47,-21.83,292.3,340.3,50,0.2472,0.5194,0.0004,4452,3050.000,SPX211217P03050000,397.44,20.89,380.4,428.4,50,0.2476,-0.4779,0.0004,4772
12/17/2021,SPX211217C03075000,310,-20.9,278.5,326.5,7,0.2446,0.5074,0.0005,998,3075.000,SPX211217P03075000,360.87,0,391.5,439.5,0,0.2448,-0.49,0.0005,339
12/17/2021,SPX211217C03100000,295.74,-21.01,264.9,312.9,50,0.2418,0.4952,0.0005,6502,3100.000,SPX211217P03100000,419.66,21.81,402.7,450.7,500,0.242,-0.5022,0.0005,18860
12/17/2021,SPX211217C03125000,334,0,251.6,299.6,0,0.2391,0.4828,0.0005,1120,3125.000,SPX211217P03125000,403.06,0,414.3,462.3,0,0.2392,-0.5146,0.0005,788
12/17/2021,SPX211217C03150000,260.06,-29.24,238.5,286.5,115,0.2363,0.4703,0.0005,6567,3150.000,SPX211217P03150000,419.5,0,426,474,0,0.2364,-0.5272,0.0005,2798
12/17/2021,SPX211217C03175000,296.42,0,225.7,273.7,0,0.2336,0.4576,0.0005,386,3175.000,SPX211217P03175000,342.13,0,438.1,486.1,0,0.2341,-0.5396,0.0005,91
12/17/2021,SPX211217C03200000,255,0,213.2,261.2,0,0.2308,0.4447,0.0005,6676,3200.000,SPX211217P03200000,415,0,450.4,498.4,0,0.2313,-0.5524,0.0005,7840
12/17/2021,SPX211217C03225000,269.61,0,200.9,248.9,0,0.228,0.4317,0.0005,1382,3225.000,SPX211217P03225000,621.6,0,463,511,0,0.2284,-0.5655,0.0005,935
12/17/2021,SPX211217C03250000,213.1,-24,200.8,229,170,0.2269,0.4198,0.0005,6810,3250.000,SPX211217P03250000,381.59,0,476,524,0,0.2256,-0.5787,0.0005,4510
12/17/2021,SPX211217C03275000,195.82,0,185.4,217.4,0,0.2226,0.4052,0.0005,911,3275.000,SPX211217P03275000,393.28,0,489.2,537.2,0,0.2228,-0.5921,0.0005,565
12/17/2021,SPX211217C03300000,195,-17.8,174.1,206.1,1,0.2199,0.3919,0.0005,5780,3300.000,SPX211217P03300000,491.43,0,502.8,550.8,0,0.2199,-0.6055,0.0005,5089
12/17/2021,SPX211217C03325000,217.2,0,163.2,195.2,0,0.2172,0.3785,0.0005,1304,3325.000,SPX211217P03325000,504.58,0,516.7,564.7,0,0.2171,-0.6191,0.0005,1975
12/17/2021,SPX211217C03350000,193.6,0,152.6,184.6,0,0.2146,0.365,0.0005,5970,3350.000,SPX211217P03350000,423.97,0,531,579,0,0.2143,-0.6328,0.0005,2214
12/17/2021,SPX211217C03375000,214.83,0,142.4,174.4,0,0.212,0.3514,0.0005,950,3375.000,SPX211217P03375000,666.5,0,545.6,593.6,0,0.2116,-0.6465,0.0005,841
12/17/2021,SPX211217C03400000,145,-23.3,132.6,164.6,100,0.2093,0.3378,0.0005,7218,3400.000,SPX211217P03400000,585.8,0,560.6,608.6,0,0.2088,-0.6603,0.0005,752
12/17/2021,SPX211217C03425000,101.21,0,123.1,155.1,0,0.2068,0.3243,0.0005,175,3425.000,SPX211217P03425000,0,0,576,624,0,0.2061,-0.674,0.0005,30
12/17/2021,SPX211217C03450000,130,-18.3,114.1,146.1,200,0.2044,0.3109,0.0005,2655,3450.000,SPX211217P03450000,0,0,591.8,639.8,0,0.2035,-0.6876,0.0005,106
12/17/2021,SPX211217C03475000,170.11,0,105.4,137.4,0,0.2019,0.2975,0.0005,577,3475.000,SPX211217P03475000,739.89,0,607.9,655.9,0,0.2009,-0.7013,0.0005,1
12/17/2021,SPX211217C03500000,112,-17.8,100.1,132.1,11,0.2022,0.2879,0.0005,4773,3500.000,SPX211217P03500000,563.71,0,624.5,672.5,0,0.1984,-0.7148,0.0005,273
12/17/2021,SPX211217C03525000,141.11,0,95.2,115.2,0,0.1971,0.271,0.0005,226,3525.000,SPX211217P03525000,0,0,641.4,689.4,0,0.1959,-0.7282,0.0005,20
12/17/2021,SPX211217C03550000,143.75,0,87.7,107.7,0,0.1949,0.258,0.0005,366,3550.000,SPX211217P03550000,0,0,658.8,706.8,0,0.1935,-0.7414,0.0005,8
12/17/2021,SPX211217C03575000,98.74,-6.26,80.6,100.6,16,0.1927,0.2454,0.0005,383,3575.000,SPX211217P03575000,892.63,0,676.6,724.6,0,0.1912,-0.7545,0.0005,2
12/17/2021,SPX211217C03600000,89.28,-8.22,73.9,93.9,27,0.1906,0.2329,0.0004,8941,3600.000,SPX211217P03600000,669.88,0,694.7,742.7,0,0.1889,-0.7673,0.0004,219
12/17/2021,SPX211217C03625000,80.95,-9.55,67.6,87.6,1,0.1886,0.2206,0.0004,582,3625.000,SPX211217P03625000,0,0,713.3,761.3,0,0.1866,-0.7799,0.0004,0
12/17/2021,SPX211217C03650000,80,0,61.7,81.7,0,0.1866,0.2088,0.0004,260,3650.000,SPX211217P03650000,0,0,732.2,780.2,0,0.1846,-0.792,0.0004,0
12/17/2021,SPX211217C03675000,87.2,0,56.2,76.2,0,0.1848,0.1973,0.0004,93,3675.000,SPX211217P03675000,0,0,751.5,799.5,0,0.1826,-0.8037,0.0004,0
12/17/2021,SPX211217C03700000,68.43,0,51,71,0,0.183,0.1861,0.0004,6888,3700.000,SPX211217P03700000,819.5,0,771.2,819.2,0,0.1807,-0.8151,0.0004,195
12/17/2021,SPX211217C03725000,60,0,46.3,66.3,0,0.1814,0.1755,0.0004,78,3725.000,SPX211217P03725000,0,0,791.3,839.3,0,0.1789,-0.8261,0.0004,0
12/17/2021,SPX211217C03750000,80,0,41.9,61.9,0,0.1799,0.1653,0.0004,3270,3750.000,SPX211217P03750000,0,0,811.8,859.8,0,0.1773,-0.8364,0.0004,0
12/17/2021,SPX211217C03775000,65.88,0,37.8,57.8,0,0.1784,0.1555,0.0004,65,3775.000,SPX211217P03775000,0,0,832.6,880.6,0,0.1756,-0.8466,0.0004,0
12/17/2021,SPX211217C03800000,48.6,0,34.1,54.1,0,0.1772,0.1463,0.0004,4625,3800.000,SPX211217P03800000,1055.5,0,853.7,901.7,0,0.1742,-0.8561,0.0004,51
12/17/2021,SPX211217C03850000,45.43,0,27.6,47.6,0,0.175,0.1294,0.0003,64,3850.000,SPX211217P03850000,1077,0,896.9,944.9,0,0.1714,-0.8739,0.0003,5
12/17/2021,SPX211217C03900000,50,0,30.2,42.1,0,0.18,0.1248,0.0003,2068,3900.000,SPX211217P03900000,959.08,0,941.2,989.2,0,0.1691,-0.8898,0.0003,30
12/17/2021,SPX211217C04000000,26.8,0,23,33.8,0,0.179,0.101,0.0003,2224,4000.000,SPX211217P04000000,1040.7,0,1032.3,1080.3,0,0.1657,-0.9158,0.0003,545
12/17/2021,SPX211217C04100000,18.2,-3.15,14.1,28,200,0.1777,0.0807,0.0002,1200,4100.000,SPX211217P04100000,1354,0,1125.9,1173.9,0,0.1631,-0.9362,0.0002,36
12/17/2021,SPX211217C04200000,13.6,-2.8,6,24,4,0.1734,0.06,0.0002,5167,4200.000,SPX211217P04200000,1092,0,1221.2,1269.2,0,0.1606,-0.9524,0.0002,1519
12/17/2021,SPX211217C04300000,10.7,-2.25,1.05,17,9,0.1657,0.0398,0.0001,2306,4300.000,SPX211217P04300000,0,0,1317.7,1365.7,0,0.1581,-0.9651,0.0001,1509
12/17/2021,SPX211217C04400000,9.1,-1.35,8,15.5,9,0.1825,0.0468,0.0001,1086,4400.000,SPX211217P04400000,1611.14,0,1414.9,1462.9,0,0.1548,-0.9754,0.0001,3
12/17/2021,SPX211217C04500000,8,0,6.2,8.7,0,0.1929,0.0475,0.0001,2003,4500.000,SPX211217P04500000,0,0,1512.7,1560.7,0,0.1493,-0.9842,0.0001,14
12/17/2021,SPX211217C04600000,6,-1.2,0,20,400,0.1929,0.0389,0.0001,1075,4600.000,SPX211217P04600000,1520,0,1610.9,1658.9,0,0.1394,-0.9916,0,5
12/17/2021,SPX211217C04700000,6.5,0,4.2,6.7,0,0.2003,0.0377,0.0001,108,4700.000,SPX211217P04700000,1613.5,0,1709.4,1757.4,0,0,-0.9877,0,10
12/17/2021,SPX211217C04800000,4.1,0,0,20,0,0.2075,0.0367,0.0001,232,4800.000,SPX211217P04800000,0,0,1808.1,1856.1,0,0,-0.9768,0.0001,20
12/17/2021,SPX211217C04900000,5.2,0,3,5,0,0.187,0.0177,0.0001,232,4900.000,SPX211217P04900000,1812.5,0,1906.9,1954.9,0,0,-0.9823,0.0001,45
06/17/2022,SPX220617C00800000,0,0,2114.5,2162.5,0,0,0.9789,0,0,800.000,SPX220617P00800000,0,0,8.8,11.9,0,0.48,-0.0116,0,0
06/17/2022,SPX220617C00900000,0,0,2018.5,2066.5,0,0.3574,0.9921,0,0,900.000,SPX220617P00900000,0,0,3.2,23.2,0,0.4607,-0.0155,0,0
06/17/2022,SPX220617C01000000,0,0,1923.2,1971.2,0,0.3775,0.986,0,0,1000.000,SPX220617P01000000,0,0,7.1,27.1,0,0.443,-0.0203,0,0
06/17/2022,SPX220617C01100000,1910.5,0,1828.8,1876.8,0,0.3804,0.9793,0,5,1100.000,SPX220617P01100000,0,0,11.9,31.9,0,0.4262,-0.0258,0,0
06/17/2022,SPX220617C01200000,1817.5,0,1735.3,1783.3,0,0.3784,0.9714,0,5,1200.000,SPX220617P01200000,0,0,17.6,37.6,0,0.4125,-0.0328,0,0
06/17/2022,SPX220617C01300000,0,0,1643,1691,0,0.3732,0.9625,0,0,1300.000,SPX220617P01300000,0,0,24.4,44.4,0,0.3996,-0.041,0.0001,0
06/17/2022,SPX220617C01400000,0,0,1552,1600,0,0.3676,0.9521,0.0001,0,1400.000,SPX220617P01400000,0,0,32.6,52.6,0,0.388,-0.0506,0.0001,0
06/17/2022,SPX220617C01450000,0,0,1507.1,1555.1,0,0.3645,0.9463,0.0001,0,1450.000,SPX220617P01450000,0,0,37.3,57.3,0,0.3827,-0.056,0.0001,0
06/17/2022,SPX220617C01500000,0,0,1462.6,1510.6,0,0.3614,0.9401,0.0001,0,1500.000,SPX220617P01500000,50,0,42.4,62.4,0,0.3774,-0.0618,0.0001,30
06/17/2022,SPX220617C01550000,0,0,1418.4,1466.4,0,0.3581,0.9335,0.0001,0,1550.000,SPX220617P01550000,0,0,47.8,67.8,0,0.3725,-0.0681,0.0001,0
06/17/2022,SPX220617C01600000,0,0,1374.8,1422.8,0,0.3548,0.9266,0.0001,0,1600.000,SPX220617P01600000,60,0,53.8,73.8,0,0.3679,-0.0748,0.0001,30
06/17/2022,SPX220617C01650000,0,0,1331.5,1379.5,0,0.3516,0.9191,0.0001,0,1650.000,SPX220617P01650000,0,0,60.1,80.1,0,0.3631,-0.0818,0.0001,0
06/17/2022,SPX220617C01700000,0,0,1288.7,1336.7,0,0.3482,0.9113,0.0001,0,1700.000,SPX220617P01700000,0,0,66.9,86.9,0,0.3586,-0.0893,0.0001,0
06/17/2022,SPX220617C01750000,0,0,1246.3,1294.3,0,0.3447,0.9031,0.0001,0,1750.000,SPX220617P01750000,0,0,74.1,94.1,0,0.3541,-0.0972,0.0001,0
06/17/2022,SPX220617C01800000,0,0,1204.4,1252.4,0,0.3412,0.8944,0.0001,0,1800.000,SPX220617P01800000,91.7,6.6,81.8,101.8,240,0.3498,-0.1056,0.0001,0
06/17/2022,SPX220617C01850000,0,0,1163,1211,0,0.3376,0.8854,0.0001,0,1850.000,SPX220617P01850000,96.5,0,89.9,109.9,0,0.3454,-0.1144,0.0001,10
06/17/2022,SPX220617C01900000,0,0,1122,1170,0,0.3342,0.8758,0.0001,0,1900.000,SPX220617P01900000,104,0,98.5,118.5,0,0.3413,-0.1237,0.0001,5
06/17/2022,SPX220617C01950000,0,0,1081.5,1129.5,0,0.3306,0.8658,0.0002,0,1950.000,SPX220617P01950000,109,0,101.6,133.6,0,0.337,-0.1335,0.0002,5
06/17/2022,SPX220617C02000000,0,0,1041.5,1089.5,0,0.3268,0.8555,0.0002,0,2000.000,SPX220617P02000000,126.03,7.73,111.2,143.2,2,0.3327,-0.1436,0.0002,2
06/17/2022,SPX220617C02050000,0,0,1001.9,1049.9,0,0.3232,0.8446,0.0002,0,2050.000,SPX220617P02050000,0,0,121.2,153.2,0,0.3286,-0.1542,0.0002,0
06/17/2022,SPX220617C02100000,0,0,962.9,1010.9,0,0.3194,0.8333,0.0002,0,2100.000,SPX220617P02100000,130,-7.5,131.8,163.8,200,0.3243,-0.1653,0.0002,255
06/17/2022,SPX220617C02150000,0,0,924.3,972.3,0,0.3157,0.8215,0.0002,0,2150.000,SPX220617P02150000,0,0,142.8,174.8,0,0.3201,-0.1768,0.0002,225
06/17/2022,SPX220617C02200000,0,0,886.3,934.3,0,0.3118,0.8093,0.0002,0,2200.000,SPX220617P02200000,165.1,0,154.4,185.1,0,0.3153,-0.1886,0.0002,285
06/17/2022,SPX220617C02225000,0,0,867.5,915.5,0,0.3099,0.803,0.0002,0,2225.000,SPX220617P02225000,0,0,160.3,192.3,0,0.3137,-0.195,0.0002,0
